                                    23 Apr 2013 01:38:07
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-Holodeck



sa
--

       Time (UTCG)          Power (W)    Solar Intensity
16 Apr 2013 17:52:00.000     3260.891           1.000000
16 Apr 2013 17:53:00.000     3101.932           1.000000
16 Apr 2013 17:54:00.000     2930.050           1.000000
16 Apr 2013 17:55:00.000     2745.901           1.000000
16 Apr 2013 17:56:00.000     2549.796           1.000000
16 Apr 2013 17:57:00.000     2343.398           1.000000
16 Apr 2013 17:58:00.000     2126.823           1.000000
16 Apr 2013 17:59:00.000     1900.419           1.000000
16 Apr 2013 18:00:00.000     1665.387           1.000000
16 Apr 2013 18:01:00.000     1422.770           1.000000
16 Apr 2013 18:02:00.000     1173.305           1.000000
16 Apr 2013 18:03:00.000      918.538           1.000000
16 Apr 2013 18:04:00.000      659.050           1.000000
16 Apr 2013 18:05:00.000      396.932           1.000000
16 Apr 2013 18:06:00.000      131.214           1.000000
16 Apr 2013 18:07:00.000      131.640           1.000000
16 Apr 2013 18:08:00.000        0.000           0.000000
16 Apr 2013 18:09:00.000        0.000           0.000000
16 Apr 2013 18:10:00.000        0.000           0.000000
16 Apr 2013 18:11:00.000        0.000           0.000000
16 Apr 2013 18:12:00.000        0.000           0.000000
16 Apr 2013 18:13:00.000        0.000           0.000000
16 Apr 2013 18:14:00.000        0.000           0.000000
16 Apr 2013 18:15:00.000        0.000           0.000000
16 Apr 2013 18:16:00.000        0.000           0.000000
16 Apr 2013 18:17:00.000        0.000           0.000000
16 Apr 2013 18:18:00.000        0.000           0.000000
16 Apr 2013 18:19:00.000        0.000           0.000000
16 Apr 2013 18:20:00.000        0.000           0.000000
16 Apr 2013 18:21:00.000        0.000           0.000000
16 Apr 2013 18:22:00.000        0.000           0.000000
16 Apr 2013 18:23:00.000        0.000           0.000000
16 Apr 2013 18:24:00.000        0.000           0.000000
16 Apr 2013 18:25:00.000        0.000           0.000000
16 Apr 2013 18:26:00.000        0.000           0.000000
16 Apr 2013 18:27:00.000        0.000           0.000000
16 Apr 2013 18:28:00.000        0.000           0.000000
16 Apr 2013 18:29:00.000        0.000           0.000000
16 Apr 2013 18:30:00.000        0.000           0.000000
16 Apr 2013 18:31:00.000        0.000           0.000000
16 Apr 2013 18:32:00.000        0.000           0.000000
16 Apr 2013 18:33:00.000        0.000           0.000000
16 Apr 2013 18:34:00.000        0.000           0.000000
16 Apr 2013 18:35:00.000        0.000           0.000000
16 Apr 2013 18:36:00.000        0.000           0.000000
16 Apr 2013 18:37:00.000        0.000           0.000000
16 Apr 2013 18:38:00.000        0.000           0.000000
16 Apr 2013 18:39:00.000        0.000           0.000000
16 Apr 2013 18:40:00.000        0.000           0.000000
16 Apr 2013 18:41:00.000        0.000           0.000000
16 Apr 2013 18:42:00.000      385.313           0.136882
16 Apr 2013 18:43:00.000     2621.691           1.000000
16 Apr 2013 18:44:00.000     2416.957           1.000000
16 Apr 2013 18:45:00.000     2201.581           1.000000
16 Apr 2013 18:46:00.000     1975.913           1.000000
16 Apr 2013 18:47:00.000     1743.047           1.000000
16 Apr 2013 18:48:00.000     1500.508           1.000000
16 Apr 2013 18:49:00.000     1250.849           1.000000
16 Apr 2013 18:50:00.000      994.651           1.000000
16 Apr 2013 18:51:00.000      735.898           1.000000
16 Apr 2013 18:52:00.000      473.896           1.000000
16 Apr 2013 18:53:00.000      212.396           1.000000
16 Apr 2013 18:54:00.000       47.672           1.000000
16 Apr 2013 18:55:00.000      305.031           1.000000
16 Apr 2013 18:56:00.000      558.831           1.000000
16 Apr 2013 18:57:00.000      807.755           1.000000
16 Apr 2013 18:58:00.000     1051.222           1.000000
16 Apr 2013 18:59:00.000     1288.538           1.000000
16 Apr 2013 19:00:00.000     1519.469           1.000000
16 Apr 2013 19:01:00.000     1743.473           1.000000
16 Apr 2013 19:02:00.000     1960.048           1.000000
16 Apr 2013 19:03:00.000     2169.194           1.000000
16 Apr 2013 19:04:00.000     2370.368           1.000000
16 Apr 2013 19:05:00.000     2563.533           1.000000
16 Apr 2013 19:06:00.000     2748.378           1.000000
16 Apr 2013 19:07:00.000     2924.710           1.000000
16 Apr 2013 19:08:00.000     3091.988           1.000000
16 Apr 2013 19:09:00.000     3249.979           1.000000
16 Apr 2013 19:10:00.000     3398.025           1.000000
16 Apr 2013 19:11:00.000     3535.160           1.000000
16 Apr 2013 19:12:00.000     3660.221           1.000000
16 Apr 2013 19:13:00.000     3771.082           1.000000
16 Apr 2013 19:14:00.000     3863.988           1.000000
16 Apr 2013 19:15:00.000     3929.731           1.000000
16 Apr 2013 19:16:00.000     3964.556           1.000000
16 Apr 2013 19:17:00.000     3981.737           1.000000
16 Apr 2013 19:18:00.000     3981.195           1.000000
16 Apr 2013 19:19:00.000     3963.009           1.000000
16 Apr 2013 19:20:00.000     3926.751           1.000000
16 Apr 2013 19:21:00.000     3874.475           1.000000
16 Apr 2013 19:22:00.000     3804.592           1.000000
16 Apr 2013 19:23:00.000     3716.252           1.000000
16 Apr 2013 19:24:00.000     3610.383           1.000000
16 Apr 2013 19:25:00.000     3488.339           1.000000
16 Apr 2013 19:26:00.000     3351.630           1.000000
16 Apr 2013 19:27:00.000     3201.030           1.000000
16 Apr 2013 19:28:00.000     3037.157           1.000000
16 Apr 2013 19:29:00.000     2860.748           1.000000
16 Apr 2013 19:30:00.000     2672.497           1.000000
16 Apr 2013 19:31:00.000     2472.561           1.000000
16 Apr 2013 19:32:00.000     2261.868           1.000000
16 Apr 2013 19:33:00.000     2041.888           1.000000
16 Apr 2013 19:34:00.000     1812.350           1.000000
16 Apr 2013 19:35:00.000     1574.261           1.000000
16 Apr 2013 19:36:00.000     1329.206           1.000000
16 Apr 2013 19:37:00.000     1077.845           1.000000
16 Apr 2013 19:38:00.000      821.027           1.000000
16 Apr 2013 19:39:00.000      560.804           1.000000
16 Apr 2013 19:40:00.000      297.873           1.000000
16 Apr 2013 19:41:00.000       33.587           1.000000
16 Apr 2013 19:42:00.000      230.892           1.000000
16 Apr 2013 19:43:00.000        0.000           0.000000
16 Apr 2013 19:44:00.000        0.000           0.000000
16 Apr 2013 19:45:00.000        0.000           0.000000
16 Apr 2013 19:46:00.000        0.000           0.000000
16 Apr 2013 19:47:00.000        0.000           0.000000
16 Apr 2013 19:48:00.000        0.000           0.000000
16 Apr 2013 19:49:00.000        0.000           0.000000
16 Apr 2013 19:50:00.000        0.000           0.000000
16 Apr 2013 19:51:00.000        0.000           0.000000
16 Apr 2013 19:52:00.000        0.000           0.000000
16 Apr 2013 19:53:00.000        0.000           0.000000
16 Apr 2013 19:54:00.000        0.000           0.000000
16 Apr 2013 19:55:00.000        0.000           0.000000
16 Apr 2013 19:56:00.000        0.000           0.000000
16 Apr 2013 19:57:00.000        0.000           0.000000
16 Apr 2013 19:58:00.000        0.000           0.000000
16 Apr 2013 19:59:00.000        0.000           0.000000
16 Apr 2013 20:00:00.000        0.000           0.000000
16 Apr 2013 20:01:00.000        0.000           0.000000
16 Apr 2013 20:02:00.000        0.000           0.000000
16 Apr 2013 20:03:00.000        0.000           0.000000
16 Apr 2013 20:04:00.000        0.000           0.000000
16 Apr 2013 20:05:00.000        0.000           0.000000
16 Apr 2013 20:06:00.000        0.000           0.000000
16 Apr 2013 20:07:00.000        0.000           0.000000
16 Apr 2013 20:08:00.000        0.000           0.000000
16 Apr 2013 20:09:00.000        0.000           0.000000
16 Apr 2013 20:10:00.000        0.000           0.000000
16 Apr 2013 20:11:00.000        0.000           0.000000
16 Apr 2013 20:12:00.000        0.000           0.000000
16 Apr 2013 20:13:00.000        0.000           0.000000
16 Apr 2013 20:14:00.000        0.000           0.000000
16 Apr 2013 20:15:00.000        0.000           0.000000
16 Apr 2013 20:16:00.000        0.000           0.000000
16 Apr 2013 20:17:00.000     2742.728           1.000000
16 Apr 2013 20:18:00.000     2544.843           1.000000
16 Apr 2013 20:19:00.000     2336.587           1.000000
16 Apr 2013 20:20:00.000     2117.110           1.000000
16 Apr 2013 20:21:00.000     1888.230           1.000000
16 Apr 2013 20:22:00.000     1651.766           1.000000
16 Apr 2013 20:23:00.000     1407.099           1.000000
16 Apr 2013 20:24:00.000     1154.383           1.000000
16 Apr 2013 20:25:00.000      897.256           1.000000
16 Apr 2013 20:26:00.000      636.956           1.000000
16 Apr 2013 20:27:00.000      375.533           1.000000
16 Apr 2013 20:28:00.000      114.653           1.000000
16 Apr 2013 20:29:00.000      144.990           1.000000
16 Apr 2013 20:30:00.000      400.724           1.000000
16 Apr 2013 20:31:00.000      652.356           1.000000
16 Apr 2013 20:32:00.000      900.042           1.000000
16 Apr 2013 20:33:00.000     1139.795           1.000000
16 Apr 2013 20:34:00.000     1375.214           1.000000
16 Apr 2013 20:35:00.000     1603.553           1.000000
16 Apr 2013 20:36:00.000     1824.887           1.000000
16 Apr 2013 20:37:00.000     2038.328           1.000000
16 Apr 2013 20:38:00.000     2244.571           1.000000
16 Apr 2013 20:39:00.000     2442.147           1.000000
16 Apr 2013 20:40:00.000     2632.022           1.000000
16 Apr 2013 20:41:00.000     2813.346           1.000000
16 Apr 2013 20:42:00.000     2986.661           1.000000
16 Apr 2013 20:43:00.000     3150.959           1.000000
16 Apr 2013 20:44:00.000     3304.461           1.000000
16 Apr 2013 20:45:00.000     3448.290           1.000000
16 Apr 2013 20:46:00.000     3580.162           1.000000
16 Apr 2013 20:47:00.000     3701.509           1.000000
16 Apr 2013 20:48:00.000     3806.527           1.000000
16 Apr 2013 20:49:00.000     3892.004           1.000000
16 Apr 2013 20:50:00.000     3942.849           1.000000
16 Apr 2013 20:51:00.000     3972.179           1.000000
16 Apr 2013 20:52:00.000     3981.776           1.000000
16 Apr 2013 20:53:00.000     3974.810           1.000000
16 Apr 2013 20:54:00.000     3949.814           1.000000
16 Apr 2013 20:55:00.000     3907.946           1.000000
16 Apr 2013 20:56:00.000     3848.162           1.000000
16 Apr 2013 20:57:00.000     3771.160           1.000000
16 Apr 2013 20:58:00.000     3675.390           1.000000
16 Apr 2013 20:59:00.000     3565.187           1.000000
16 Apr 2013 21:00:00.000     3437.417           1.000000
16 Apr 2013 21:01:00.000     3295.058           1.000000
16 Apr 2013 21:02:00.000     3139.157           1.000000
16 Apr 2013 21:03:00.000     2971.028           1.000000
16 Apr 2013 21:04:00.000     2789.897           1.000000
16 Apr 2013 21:05:00.000     2597.855           1.000000
16 Apr 2013 21:06:00.000     2392.927           1.000000
16 Apr 2013 21:07:00.000     2179.332           1.000000
16 Apr 2013 21:08:00.000     1955.946           1.000000
16 Apr 2013 21:09:00.000     1722.268           1.000000
16 Apr 2013 21:10:00.000     1482.631           1.000000
16 Apr 2013 21:11:00.000     1235.216           1.000000
16 Apr 2013 21:12:00.000      982.075           1.000000
16 Apr 2013 21:13:00.000      723.206           1.000000
16 Apr 2013 21:14:00.000      461.862           1.000000
16 Apr 2013 21:15:00.000      198.311           1.000000
16 Apr 2013 21:16:00.000       65.626           1.000000
16 Apr 2013 21:17:00.000      167.738           0.509149
16 Apr 2013 21:18:00.000        0.000           0.000000
16 Apr 2013 21:19:00.000        0.000           0.000000
16 Apr 2013 21:20:00.000        0.000           0.000000
16 Apr 2013 21:21:00.000        0.000           0.000000
16 Apr 2013 21:22:00.000        0.000           0.000000
16 Apr 2013 21:23:00.000        0.000           0.000000
16 Apr 2013 21:24:00.000        0.000           0.000000
16 Apr 2013 21:25:00.000        0.000           0.000000
16 Apr 2013 21:26:00.000        0.000           0.000000
16 Apr 2013 21:27:00.000        0.000           0.000000
16 Apr 2013 21:28:00.000        0.000           0.000000
16 Apr 2013 21:29:00.000        0.000           0.000000
16 Apr 2013 21:30:00.000        0.000           0.000000
16 Apr 2013 21:31:00.000        0.000           0.000000
16 Apr 2013 21:32:00.000        0.000           0.000000
16 Apr 2013 21:33:00.000        0.000           0.000000
16 Apr 2013 21:34:00.000        0.000           0.000000
16 Apr 2013 21:35:00.000        0.000           0.000000
16 Apr 2013 21:36:00.000        0.000           0.000000
16 Apr 2013 21:37:00.000        0.000           0.000000
16 Apr 2013 21:38:00.000        0.000           0.000000
16 Apr 2013 21:39:00.000        0.000           0.000000
16 Apr 2013 21:40:00.000        0.000           0.000000
16 Apr 2013 21:41:00.000        0.000           0.000000
16 Apr 2013 21:42:00.000        0.000           0.000000
16 Apr 2013 21:43:00.000        0.000           0.000000
16 Apr 2013 21:44:00.000        0.000           0.000000
16 Apr 2013 21:45:00.000        0.000           0.000000
16 Apr 2013 21:46:00.000        0.000           0.000000
16 Apr 2013 21:47:00.000        0.000           0.000000
16 Apr 2013 21:48:00.000        0.000           0.000000
16 Apr 2013 21:49:00.000        0.000           0.000000
16 Apr 2013 21:50:00.000        0.000           0.000000
16 Apr 2013 21:51:00.000        0.000           0.000000
16 Apr 2013 21:52:00.000     2668.512           1.000000
16 Apr 2013 21:53:00.000     2466.641           1.000000
16 Apr 2013 21:54:00.000     2253.974           1.000000
16 Apr 2013 21:55:00.000     2031.246           1.000000
16 Apr 2013 21:56:00.000     1799.735           1.000000
16 Apr 2013 21:57:00.000     1560.021           1.000000
16 Apr 2013 21:58:00.000     1312.180           1.000000
16 Apr 2013 21:59:00.000     1058.110           1.000000
16 Apr 2013 22:00:00.000      799.358           1.000000
16 Apr 2013 22:01:00.000      538.439           1.000000
16 Apr 2013 22:02:00.000      276.939           1.000000
16 Apr 2013 22:03:00.000       16.794           1.000000
16 Apr 2013 22:04:00.000      241.107           1.000000
16 Apr 2013 22:05:00.000      495.487           1.000000
16 Apr 2013 22:06:00.000      745.108           1.000000
16 Apr 2013 22:07:00.000      989.969           1.000000
16 Apr 2013 22:08:00.000     1228.793           1.000000
16 Apr 2013 22:09:00.000     1460.769           1.000000
16 Apr 2013 22:10:00.000     1686.205           1.000000
16 Apr 2013 22:11:00.000     1904.714           1.000000
16 Apr 2013 22:12:00.000     2115.059           1.000000
16 Apr 2013 22:13:00.000     2317.898           1.000000
16 Apr 2013 22:14:00.000     2512.726           1.000000
16 Apr 2013 22:15:00.000     2699.429           1.000000
16 Apr 2013 22:16:00.000     2877.464           1.000000
16 Apr 2013 22:17:00.000     3046.947           1.000000
16 Apr 2013 22:18:00.000     3206.912           1.000000
16 Apr 2013 22:19:00.000     3357.125           1.000000
16 Apr 2013 22:20:00.000     3497.007           1.000000
16 Apr 2013 22:21:00.000     3624.932           1.000000
16 Apr 2013 22:22:00.000     3739.469           1.000000
16 Apr 2013 22:23:00.000     3837.715           1.000000
16 Apr 2013 22:24:00.000     3913.595           1.000000
16 Apr 2013 22:25:00.000     3953.799           1.000000
16 Apr 2013 22:26:00.000     3975.468           1.000000
16 Apr 2013 22:27:00.000     3979.454           1.000000
16 Apr 2013 22:28:00.000     3965.524           1.000000
16 Apr 2013 22:29:00.000     3934.297           1.000000
16 Apr 2013 22:30:00.000     3885.890           1.000000
16 Apr 2013 22:31:00.000     3820.186           1.000000
16 Apr 2013 22:32:00.000     3736.373           1.000000
16 Apr 2013 22:33:00.000     3634.219           1.000000
16 Apr 2013 22:34:00.000     3516.315           1.000000
16 Apr 2013 22:35:00.000     3383.205           1.000000
16 Apr 2013 22:36:00.000     3236.087           1.000000
16 Apr 2013 22:37:00.000     3075.736           1.000000
16 Apr 2013 22:38:00.000     2902.615           1.000000
16 Apr 2013 22:39:00.000     2717.422           1.000000
16 Apr 2013 22:40:00.000     2520.310           1.000000
16 Apr 2013 22:41:00.000     2313.022           1.000000
16 Apr 2013 22:42:00.000     2095.403           1.000000
16 Apr 2013 22:43:00.000     1868.341           1.000000
16 Apr 2013 22:44:00.000     1632.612           1.000000
16 Apr 2013 22:45:00.000     1389.493           1.000000
16 Apr 2013 22:46:00.000     1139.872           1.000000
16 Apr 2013 22:47:00.000      884.835           1.000000
16 Apr 2013 22:48:00.000      625.115           1.000000
16 Apr 2013 22:49:00.000      363.035           1.000000
16 Apr 2013 22:50:00.000       99.214           1.000000
16 Apr 2013 22:51:00.000      164.763           1.000000
16 Apr 2013 22:52:00.000        0.000           0.000000
16 Apr 2013 22:53:00.000        0.000           0.000000
16 Apr 2013 22:54:00.000        0.000           0.000000
16 Apr 2013 22:55:00.000        0.000           0.000000
16 Apr 2013 22:56:00.000        0.000           0.000000
16 Apr 2013 22:57:00.000        0.000           0.000000
16 Apr 2013 22:58:00.000        0.000           0.000000
16 Apr 2013 22:59:00.000        0.000           0.000000
16 Apr 2013 23:00:00.000        0.000           0.000000
16 Apr 2013 23:01:00.000        0.000           0.000000
16 Apr 2013 23:02:00.000        0.000           0.000000
16 Apr 2013 23:03:00.000        0.000           0.000000
16 Apr 2013 23:04:00.000        0.000           0.000000
16 Apr 2013 23:05:00.000        0.000           0.000000
16 Apr 2013 23:06:00.000        0.000           0.000000
16 Apr 2013 23:07:00.000        0.000           0.000000
16 Apr 2013 23:08:00.000        0.000           0.000000
16 Apr 2013 23:09:00.000        0.000           0.000000
16 Apr 2013 23:10:00.000        0.000           0.000000
16 Apr 2013 23:11:00.000        0.000           0.000000
16 Apr 2013 23:12:00.000        0.000           0.000000
16 Apr 2013 23:13:00.000        0.000           0.000000
16 Apr 2013 23:14:00.000        0.000           0.000000
16 Apr 2013 23:15:00.000        0.000           0.000000
16 Apr 2013 23:16:00.000        0.000           0.000000
16 Apr 2013 23:17:00.000        0.000           0.000000
16 Apr 2013 23:18:00.000        0.000           0.000000
16 Apr 2013 23:19:00.000        0.000           0.000000
16 Apr 2013 23:20:00.000        0.000           0.000000
16 Apr 2013 23:21:00.000        0.000           0.000000
16 Apr 2013 23:22:00.000        0.000           0.000000
16 Apr 2013 23:23:00.000        0.000           0.000000
16 Apr 2013 23:24:00.000        0.000           0.000000
16 Apr 2013 23:25:00.000        0.000           0.000000
16 Apr 2013 23:26:00.000     2787.769           1.000000
16 Apr 2013 23:27:00.000     2592.863           1.000000
16 Apr 2013 23:28:00.000     2387.007           1.000000
16 Apr 2013 23:29:00.000     2170.432           1.000000
16 Apr 2013 23:30:00.000     1944.222           1.000000
16 Apr 2013 23:31:00.000     1709.692           1.000000
16 Apr 2013 23:32:00.000     1467.347           1.000000
16 Apr 2013 23:33:00.000     1216.836           1.000000
16 Apr 2013 23:34:00.000      961.025           1.000000
16 Apr 2013 23:35:00.000      701.305           1.000000
16 Apr 2013 23:36:00.000      439.922           1.000000
16 Apr 2013 23:37:00.000      178.848           1.000000
16 Apr 2013 23:38:00.000       80.330           1.000000
16 Apr 2013 23:39:00.000      336.800           1.000000
16 Apr 2013 23:40:00.000      589.322           1.000000
16 Apr 2013 23:41:00.000      837.240           1.000000
16 Apr 2013 23:42:00.000     1079.470           1.000000
16 Apr 2013 23:43:00.000     1315.663           1.000000
16 Apr 2013 23:44:00.000     1545.201           1.000000
16 Apr 2013 23:45:00.000     1767.812           1.000000
16 Apr 2013 23:46:00.000     1983.033           1.000000
16 Apr 2013 23:47:00.000     2190.669           1.000000
16 Apr 2013 23:48:00.000     2390.489           1.000000
16 Apr 2013 23:49:00.000     2582.183           1.000000
16 Apr 2013 23:50:00.000     2765.442           1.000000
16 Apr 2013 23:51:00.000     2939.259           1.000000
16 Apr 2013 23:52:00.000     3105.725           1.000000
16 Apr 2013 23:53:00.000     3262.206           1.000000
16 Apr 2013 23:54:00.000     3408.628           1.000000
16 Apr 2013 23:55:00.000     3543.789           1.000000
16 Apr 2013 23:56:00.000     3667.651           1.000000
16 Apr 2013 23:57:00.000     3776.267           1.000000
16 Apr 2013 23:58:00.000     3867.161           1.000000
16 Apr 2013 23:59:00.000     3929.692           1.000000
17 Apr 2013 00:00:00.000     3962.351           1.000000
17 Apr 2013 00:01:00.000     3976.977           1.000000
17 Apr 2013 00:02:00.000     3974.307           1.000000
17 Apr 2013 00:03:00.000     3953.993           1.000000
17 Apr 2013 00:04:00.000     3916.265           1.000000
17 Apr 2013 00:05:00.000     3861.396           1.000000
17 Apr 2013 00:06:00.000     3789.075           1.000000
17 Apr 2013 00:07:00.000     3698.104           1.000000
17 Apr 2013 00:08:00.000     3590.455           1.000000
17 Apr 2013 00:09:00.000     3466.283           1.000000
17 Apr 2013 00:10:00.000     3327.794           1.000000
17 Apr 2013 00:11:00.000     3175.646           1.000000
17 Apr 2013 00:12:00.000     3010.419           1.000000
17 Apr 2013 00:13:00.000     2832.539           1.000000
17 Apr 2013 00:14:00.000     2643.050           1.000000
17 Apr 2013 00:15:00.000     2442.302           1.000000
17 Apr 2013 00:16:00.000     2231.260           1.000000
17 Apr 2013 00:17:00.000     2010.042           1.000000
17 Apr 2013 00:18:00.000     1780.581           1.000000
17 Apr 2013 00:19:00.000     1541.254           1.000000
17 Apr 2013 00:20:00.000     1295.774           1.000000
17 Apr 2013 00:21:00.000     1043.870           1.000000
17 Apr 2013 00:22:00.000      787.285           1.000000
17 Apr 2013 00:23:00.000      526.791           1.000000
17 Apr 2013 00:24:00.000      263.821           1.000000
17 Apr 2013 00:25:00.000        0.000           1.000000
17 Apr 2013 00:26:00.000      263.783           1.000000
17 Apr 2013 00:27:00.000        0.000           0.000000
17 Apr 2013 00:28:00.000        0.000           0.000000
17 Apr 2013 00:29:00.000        0.000           0.000000
17 Apr 2013 00:30:00.000        0.000           0.000000
17 Apr 2013 00:31:00.000        0.000           0.000000
17 Apr 2013 00:32:00.000        0.000           0.000000
17 Apr 2013 00:33:00.000        0.000           0.000000
17 Apr 2013 00:34:00.000        0.000           0.000000
17 Apr 2013 00:35:00.000        0.000           0.000000
17 Apr 2013 00:36:00.000        0.000           0.000000
17 Apr 2013 00:37:00.000        0.000           0.000000
17 Apr 2013 00:38:00.000        0.000           0.000000
17 Apr 2013 00:39:00.000        0.000           0.000000
17 Apr 2013 00:40:00.000        0.000           0.000000
17 Apr 2013 00:41:00.000        0.000           0.000000
17 Apr 2013 00:42:00.000        0.000           0.000000
17 Apr 2013 00:43:00.000        0.000           0.000000
17 Apr 2013 00:44:00.000        0.000           0.000000
17 Apr 2013 00:45:00.000        0.000           0.000000
17 Apr 2013 00:46:00.000        0.000           0.000000
17 Apr 2013 00:47:00.000        0.000           0.000000
17 Apr 2013 00:48:00.000        0.000           0.000000
17 Apr 2013 00:49:00.000        0.000           0.000000
17 Apr 2013 00:50:00.000        0.000           0.000000
17 Apr 2013 00:51:00.000        0.000           0.000000
17 Apr 2013 00:52:00.000        0.000           0.000000
17 Apr 2013 00:53:00.000        0.000           0.000000
17 Apr 2013 00:54:00.000        0.000           0.000000
17 Apr 2013 00:55:00.000        0.000           0.000000
17 Apr 2013 00:56:00.000        0.000           0.000000
17 Apr 2013 00:57:00.000        0.000           0.000000
17 Apr 2013 00:58:00.000        0.000           0.000000
17 Apr 2013 00:59:00.000        0.000           0.000000
17 Apr 2013 01:00:00.000        0.000           0.000000
17 Apr 2013 01:01:00.000     2714.559           1.000000
17 Apr 2013 01:02:00.000     2515.744           1.000000
17 Apr 2013 01:03:00.000     2305.864           1.000000
17 Apr 2013 01:04:00.000     2085.574           1.000000
17 Apr 2013 01:05:00.000     1856.423           1.000000
17 Apr 2013 01:06:00.000     1618.837           1.000000
17 Apr 2013 01:07:00.000     1373.434           1.000000
17 Apr 2013 01:08:00.000     1120.680           1.000000
17 Apr 2013 01:09:00.000      862.624           1.000000
17 Apr 2013 01:10:00.000      602.788           1.000000
17 Apr 2013 01:11:00.000      341.482           1.000000
17 Apr 2013 01:12:00.000       81.375           1.000000
17 Apr 2013 01:13:00.000      176.951           1.000000
17 Apr 2013 01:14:00.000      431.989           1.000000
17 Apr 2013 01:15:00.000      682.693           1.000000
17 Apr 2013 01:16:00.000      928.366           1.000000
17 Apr 2013 01:17:00.000     1168.236           1.000000
17 Apr 2013 01:18:00.000     1401.759           1.000000
17 Apr 2013 01:19:00.000     1628.588           1.000000
17 Apr 2013 01:20:00.000     1848.143           1.000000
17 Apr 2013 01:21:00.000     2060.577           1.000000
17 Apr 2013 01:22:00.000     2265.079           1.000000
17 Apr 2013 01:23:00.000     2461.649           1.000000
17 Apr 2013 01:24:00.000     2650.132           1.000000
17 Apr 2013 01:25:00.000     2829.946           1.000000
17 Apr 2013 01:26:00.000     3001.287           1.000000
17 Apr 2013 01:27:00.000     3163.419           1.000000
17 Apr 2013 01:28:00.000     3315.799           1.000000
17 Apr 2013 01:29:00.000     3458.273           1.000000
17 Apr 2013 01:30:00.000     3588.946           1.000000
17 Apr 2013 01:31:00.000     3707.313           1.000000
17 Apr 2013 01:32:00.000     3810.048           1.000000
17 Apr 2013 01:33:00.000     3902.722           1.000000
17 Apr 2013 01:34:00.000     3942.346           1.000000
17 Apr 2013 01:35:00.000     3967.691           1.000000
17 Apr 2013 01:36:00.000     3976.126           1.000000
17 Apr 2013 01:37:00.000     3966.839           1.000000
17 Apr 2013 01:38:00.000     3940.372           1.000000
17 Apr 2013 01:39:00.000     3895.950           1.000000
17 Apr 2013 01:40:00.000     3834.387           1.000000
17 Apr 2013 01:41:00.000     3755.140           1.000000
17 Apr 2013 01:42:00.000     3657.474           1.000000
17 Apr 2013 01:43:00.000     3543.054           1.000000
17 Apr 2013 01:44:00.000     3414.122           1.000000
17 Apr 2013 01:45:00.000     3270.603           1.000000
17 Apr 2013 01:46:00.000     3113.502           1.000000
17 Apr 2013 01:47:00.000     2943.361           1.000000
17 Apr 2013 01:48:00.000     2761.573           1.000000
17 Apr 2013 01:49:00.000     2567.905           1.000000
17 Apr 2013 01:50:00.000     2363.093           1.000000
17 Apr 2013 01:51:00.000     2148.066           1.000000
17 Apr 2013 01:52:00.000     1923.675           1.000000
17 Apr 2013 01:53:00.000     1690.152           1.000000
17 Apr 2013 01:54:00.000     1449.121           1.000000
17 Apr 2013 01:55:00.000     1201.281           1.000000
17 Apr 2013 01:56:00.000      947.598           1.000000
17 Apr 2013 01:57:00.000      689.465           1.000000
17 Apr 2013 01:58:00.000      428.120           1.000000
17 Apr 2013 01:59:00.000      165.150           1.000000
17 Apr 2013 02:00:00.000       98.981           1.000000
17 Apr 2013 02:01:00.000        0.000           0.000000
17 Apr 2013 02:02:00.000        0.000           0.000000
17 Apr 2013 02:03:00.000        0.000           0.000000
17 Apr 2013 02:04:00.000        0.000           0.000000
17 Apr 2013 02:05:00.000        0.000           0.000000
17 Apr 2013 02:06:00.000        0.000           0.000000
17 Apr 2013 02:07:00.000        0.000           0.000000
17 Apr 2013 02:08:00.000        0.000           0.000000
17 Apr 2013 02:09:00.000        0.000           0.000000
17 Apr 2013 02:10:00.000        0.000           0.000000
17 Apr 2013 02:11:00.000        0.000           0.000000
17 Apr 2013 02:12:00.000        0.000           0.000000
17 Apr 2013 02:13:00.000        0.000           0.000000
17 Apr 2013 02:14:00.000        0.000           0.000000
17 Apr 2013 02:15:00.000        0.000           0.000000
17 Apr 2013 02:16:00.000        0.000           0.000000
17 Apr 2013 02:17:00.000        0.000           0.000000
17 Apr 2013 02:18:00.000        0.000           0.000000
17 Apr 2013 02:19:00.000        0.000           0.000000
17 Apr 2013 02:20:00.000        0.000           0.000000
17 Apr 2013 02:21:00.000        0.000           0.000000
17 Apr 2013 02:22:00.000        0.000           0.000000
17 Apr 2013 02:23:00.000        0.000           0.000000
17 Apr 2013 02:24:00.000        0.000           0.000000
17 Apr 2013 02:25:00.000        0.000           0.000000
17 Apr 2013 02:26:00.000        0.000           0.000000
17 Apr 2013 02:27:00.000        0.000           0.000000
17 Apr 2013 02:28:00.000        0.000           0.000000
17 Apr 2013 02:29:00.000        0.000           0.000000
17 Apr 2013 02:30:00.000        0.000           0.000000
17 Apr 2013 02:31:00.000        0.000           0.000000
17 Apr 2013 02:32:00.000        0.000           0.000000
17 Apr 2013 02:33:00.000        0.000           0.000000
17 Apr 2013 02:34:00.000        0.000           0.000000
17 Apr 2013 02:35:00.000        0.000           0.000000
17 Apr 2013 02:36:00.000     2639.994           1.000000
