                                    09 May 2013 22:32:04
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-Holodeck



sa
--

       Time (UTCG)          Power (W)    Solar Intensity
20 Nov 2013 16:35:00.000        0.000           0.000000
20 Nov 2013 16:36:00.000        0.000           0.000000
20 Nov 2013 16:37:00.000        0.000           0.000000
20 Nov 2013 16:38:00.000        0.000           0.000000
20 Nov 2013 16:39:00.000        0.000           0.000000
20 Nov 2013 16:40:00.000      322.303           0.939383
20 Nov 2013 16:41:00.000      377.314           1.000000
20 Nov 2013 16:42:00.000      411.995           1.000000
20 Nov 2013 16:43:00.000      445.941           1.000000
20 Nov 2013 16:44:00.000      479.786           1.000000
20 Nov 2013 16:45:00.000      512.563           1.000000
20 Nov 2013 16:46:00.000      545.172           1.000000
20 Nov 2013 16:47:00.000      576.412           1.000000
20 Nov 2013 16:48:00.000      606.983           1.000000
20 Nov 2013 16:49:00.000      636.018           1.000000
20 Nov 2013 16:50:00.000      663.816           1.000000
20 Nov 2013 16:51:00.000      689.676           1.000000
20 Nov 2013 16:52:00.000      714.701           1.000000
20 Nov 2013 16:53:00.000      737.588           1.000000
20 Nov 2013 16:54:00.000      758.370           1.000000
20 Nov 2013 16:55:00.000      777.381           1.000000
20 Nov 2013 16:56:00.000      793.352           1.000000
20 Nov 2013 16:57:00.000      808.687           1.000000
20 Nov 2013 16:58:00.000      820.983           1.000000
20 Nov 2013 16:59:00.000      830.472           1.000000
20 Nov 2013 17:00:00.000      837.822           1.000000
20 Nov 2013 17:01:00.000      842.667           1.000000
20 Nov 2013 17:02:00.000      845.039           1.000000
20 Nov 2013 17:03:00.000      844.705           1.000000
20 Nov 2013 17:04:00.000      841.531           1.000000
20 Nov 2013 17:05:00.000      836.118           1.000000
20 Nov 2013 17:06:00.000      827.698           1.000000
20 Nov 2013 17:07:00.000      816.940           1.000000
20 Nov 2013 17:08:00.000      803.843           1.000000
20 Nov 2013 17:09:00.000      788.173           1.000000
20 Nov 2013 17:10:00.000      770.465           1.000000
20 Nov 2013 17:11:00.000      750.552           1.000000
20 Nov 2013 17:12:00.000      728.333           1.000000
20 Nov 2013 17:13:00.000      704.110           1.000000
20 Nov 2013 17:14:00.000      677.381           1.000000
20 Nov 2013 17:15:00.000      650.351           1.000000
20 Nov 2013 17:16:00.000      620.682           1.000000
20 Nov 2013 17:17:00.000      589.710           1.000000
20 Nov 2013 17:18:00.000      557.067           1.000000
20 Nov 2013 17:19:00.000      523.388           1.000000
20 Nov 2013 17:20:00.000      488.373           1.000000
20 Nov 2013 17:21:00.000      452.656           1.000000
20 Nov 2013 17:22:00.000      416.104           1.000000
20 Nov 2013 17:23:00.000      379.486           1.000000
20 Nov 2013 17:24:00.000      345.506           1.000000
20 Nov 2013 17:25:00.000      313.532           1.000000
20 Nov 2013 17:26:00.000      284.030           1.000000
20 Nov 2013 17:27:00.000      257.334           1.000000
20 Nov 2013 17:28:00.000      231.875           1.000000
20 Nov 2013 17:29:00.000      208.052           1.000000
20 Nov 2013 17:30:00.000      184.564           1.000000
20 Nov 2013 17:31:00.000      162.312           1.000000
20 Nov 2013 17:32:00.000      140.361           1.000000
20 Nov 2013 17:33:00.000      119.546           1.000000
20 Nov 2013 17:34:00.000       99.198           1.000000
20 Nov 2013 17:35:00.000       79.452           1.000000
20 Nov 2013 17:36:00.000       60.675           1.000000
20 Nov 2013 17:37:00.000       42.399           1.000000
20 Nov 2013 17:38:00.000       25.058           1.000000
20 Nov 2013 17:39:00.000        8.553           1.000000
20 Nov 2013 17:40:00.000        6.883           1.000000
20 Nov 2013 17:41:00.000       21.383           1.000000
20 Nov 2013 17:42:00.000       34.781           1.000000
20 Nov 2013 17:43:00.000       46.809           1.000000
20 Nov 2013 17:44:00.000       58.069           1.000000
20 Nov 2013 17:45:00.000       68.226           1.000000
20 Nov 2013 17:46:00.000       77.648           1.000000
20 Nov 2013 17:47:00.000        0.000           0.000000
20 Nov 2013 17:48:00.000        0.000           0.000000
20 Nov 2013 17:49:00.000        0.000           0.000000
20 Nov 2013 17:50:00.000        0.000           0.000000
20 Nov 2013 17:51:00.000        0.000           0.000000
20 Nov 2013 17:52:00.000        0.000           0.000000
20 Nov 2013 17:53:00.000        0.000           0.000000
20 Nov 2013 17:54:00.000        0.000           0.000000
20 Nov 2013 17:55:00.000        0.000           0.000000
20 Nov 2013 17:56:00.000        0.000           0.000000
20 Nov 2013 17:57:00.000        0.000           0.000000
20 Nov 2013 17:58:00.000        0.000           0.000000
20 Nov 2013 17:59:00.000        0.000           0.000000
20 Nov 2013 18:00:00.000        0.000           0.000000
20 Nov 2013 18:01:00.000        0.000           0.000000
20 Nov 2013 18:02:00.000        0.000           0.000000
20 Nov 2013 18:03:00.000        0.000           0.000000
20 Nov 2013 18:04:00.000        0.000           0.000000
20 Nov 2013 18:05:00.000        0.000           0.000000
20 Nov 2013 18:06:00.000        0.000           0.000000
20 Nov 2013 18:07:00.000        0.000           0.000000
20 Nov 2013 18:08:00.000        0.000           0.000000
20 Nov 2013 18:09:00.000        0.000           0.000000
20 Nov 2013 18:10:00.000        0.000           0.000000
20 Nov 2013 18:11:00.000        0.000           0.000000
20 Nov 2013 18:12:00.000        0.000           0.000000
20 Nov 2013 18:13:00.000        0.000           0.000000
20 Nov 2013 18:14:00.000        0.000           0.000000
20 Nov 2013 18:15:00.000      355.663           1.000000
20 Nov 2013 18:16:00.000      390.110           1.000000
20 Nov 2013 18:17:00.000      424.324           1.000000
20 Nov 2013 18:18:00.000      458.537           1.000000
20 Nov 2013 18:19:00.000      491.714           1.000000
20 Nov 2013 18:20:00.000      524.624           1.000000
20 Nov 2013 18:21:00.000      556.298           1.000000
20 Nov 2013 18:22:00.000      587.705           1.000000
20 Nov 2013 18:23:00.000      617.575           1.000000
20 Nov 2013 18:24:00.000      646.308           1.000000
20 Nov 2013 18:25:00.000      673.438           1.000000
20 Nov 2013 18:26:00.000      699.065           1.000000
20 Nov 2013 18:27:00.000      723.054           1.000000
20 Nov 2013 18:28:00.000      745.273           1.000000
20 Nov 2013 18:29:00.000      765.253           1.000000
20 Nov 2013 18:30:00.000      783.328           1.000000
20 Nov 2013 18:31:00.000      799.232           1.000000
20 Nov 2013 18:32:00.000      813.031           1.000000
20 Nov 2013 18:33:00.000      824.324           1.000000
20 Nov 2013 18:34:00.000      833.278           1.000000
20 Nov 2013 18:35:00.000      839.660           1.000000
20 Nov 2013 18:36:00.000      843.469           1.000000
20 Nov 2013 18:37:00.000      844.772           1.000000
20 Nov 2013 18:38:00.000      843.368           1.000000
20 Nov 2013 18:39:00.000      839.392           1.000000
20 Nov 2013 18:40:00.000      832.877           1.000000
20 Nov 2013 18:41:00.000      823.722           1.000000
20 Nov 2013 18:42:00.000      813.532           1.000000
20 Nov 2013 18:43:00.000      798.063           1.000000
20 Nov 2013 18:44:00.000      781.658           1.000000
20 Nov 2013 18:45:00.000      763.014           1.000000
20 Nov 2013 18:46:00.000      742.199           1.000000
20 Nov 2013 18:47:00.000      719.546           1.000000
20 Nov 2013 18:48:00.000      694.822           1.000000
20 Nov 2013 18:49:00.000      667.859           1.000000
20 Nov 2013 18:50:00.000      638.858           1.000000
20 Nov 2013 18:51:00.000      609.356           1.000000
20 Nov 2013 18:52:00.000      577.915           1.000000
20 Nov 2013 18:53:00.000      544.838           1.000000
20 Nov 2013 18:54:00.000      510.725           1.000000
20 Nov 2013 18:55:00.000      475.376           1.000000
20 Nov 2013 18:56:00.000      439.426           1.000000
20 Nov 2013 18:57:00.000      402.673           1.000000
20 Nov 2013 18:58:00.000      366.890           1.000000
20 Nov 2013 18:59:00.000      333.746           1.000000
20 Nov 2013 19:00:00.000      302.874           1.000000
20 Nov 2013 19:01:00.000      274.173           1.000000
20 Nov 2013 19:02:00.000      248.146           1.000000
20 Nov 2013 19:03:00.000      223.388           1.000000
20 Nov 2013 19:04:00.000      199.599           1.000000
20 Nov 2013 19:05:00.000      176.545           1.000000
20 Nov 2013 19:06:00.000      154.427           1.000000
20 Nov 2013 19:07:00.000      133.044           1.000000
20 Nov 2013 19:08:00.000      112.362           1.000000
20 Nov 2013 19:09:00.000       92.249           1.000000
20 Nov 2013 19:10:00.000       72.903           1.000000
20 Nov 2013 19:11:00.000       54.293           1.000000
20 Nov 2013 19:12:00.000       36.251           1.000000
20 Nov 2013 19:13:00.000       19.312           1.000000
20 Nov 2013 19:14:00.000        3.241           1.000000
20 Nov 2013 19:15:00.000       11.828           1.000000
20 Nov 2013 19:16:00.000       25.927           1.000000
20 Nov 2013 19:17:00.000       38.690           1.000000
20 Nov 2013 19:18:00.000       51.220           1.000000
20 Nov 2013 19:19:00.000       61.377           1.000000
20 Nov 2013 19:20:00.000       71.266           1.000000
20 Nov 2013 19:21:00.000       79.853           1.000000
20 Nov 2013 19:22:00.000        0.000           0.000000
20 Nov 2013 19:23:00.000        0.000           0.000000
20 Nov 2013 19:24:00.000        0.000           0.000000
20 Nov 2013 19:25:00.000        0.000           0.000000
20 Nov 2013 19:26:00.000        0.000           0.000000
20 Nov 2013 19:27:00.000        0.000           0.000000
20 Nov 2013 19:28:00.000        0.000           0.000000
20 Nov 2013 19:29:00.000        0.000           0.000000
20 Nov 2013 19:30:00.000        0.000           0.000000
20 Nov 2013 19:31:00.000        0.000           0.000000
20 Nov 2013 19:32:00.000        0.000           0.000000
20 Nov 2013 19:33:00.000        0.000           0.000000
20 Nov 2013 19:34:00.000        0.000           0.000000
20 Nov 2013 19:35:00.000        0.000           0.000000
20 Nov 2013 19:36:00.000        0.000           0.000000
20 Nov 2013 19:37:00.000        0.000           0.000000
20 Nov 2013 19:38:00.000        0.000           0.000000
20 Nov 2013 19:39:00.000        0.000           0.000000
20 Nov 2013 19:40:00.000        0.000           0.000000
20 Nov 2013 19:41:00.000        0.000           0.000000
20 Nov 2013 19:42:00.000        0.000           0.000000
20 Nov 2013 19:43:00.000        0.000           0.000000
20 Nov 2013 19:44:00.000        0.000           0.000000
20 Nov 2013 19:45:00.000        0.000           0.000000
20 Nov 2013 19:46:00.000        0.000           0.000000
20 Nov 2013 19:47:00.000        0.000           0.000000
20 Nov 2013 19:48:00.000        0.000           0.000000
20 Nov 2013 19:49:00.000        0.000           0.000000
20 Nov 2013 19:50:00.000      368.493           1.000000
20 Nov 2013 19:51:00.000      402.907           1.000000
20 Nov 2013 19:52:00.000      436.920           1.000000
20 Nov 2013 19:53:00.000      470.532           1.000000
20 Nov 2013 19:54:00.000      503.909           1.000000
20 Nov 2013 19:55:00.000      536.519           1.000000
20 Nov 2013 19:56:00.000      568.193           1.000000
20 Nov 2013 19:57:00.000      598.831           1.000000
20 Nov 2013 19:58:00.000      628.099           1.000000
20 Nov 2013 19:59:00.000      656.332           1.000000
20 Nov 2013 20:00:00.000      682.927           1.000000
20 Nov 2013 20:01:00.000      707.852           1.000000
20 Nov 2013 20:02:00.000      730.973           1.000000
20 Nov 2013 20:03:00.000      752.523           1.000000
20 Nov 2013 20:04:00.000      771.968           1.000000
20 Nov 2013 20:05:00.000      789.743           1.000000
20 Nov 2013 20:06:00.000      804.110           1.000000
20 Nov 2013 20:07:00.000      817.408           1.000000
20 Nov 2013 20:08:00.000      827.565           1.000000
20 Nov 2013 20:09:00.000      835.450           1.000000
20 Nov 2013 20:10:00.000      841.364           1.000000
20 Nov 2013 20:11:00.000      843.769           1.000000
20 Nov 2013 20:12:00.000      843.870           1.000000
20 Nov 2013 20:13:00.000      842.099           1.000000
20 Nov 2013 20:14:00.000      836.786           1.000000
20 Nov 2013 20:15:00.000      829.436           1.000000
20 Nov 2013 20:16:00.000      819.279           1.000000
20 Nov 2013 20:17:00.000      806.716           1.000000
20 Nov 2013 20:18:00.000      792.082           1.000000
20 Nov 2013 20:19:00.000      774.909           1.000000
20 Nov 2013 20:20:00.000      755.497           1.000000
20 Nov 2013 20:21:00.000      733.813           1.000000
20 Nov 2013 20:22:00.000      710.492           1.000000
20 Nov 2013 20:23:00.000      684.598           1.000000
20 Nov 2013 20:24:00.000      657.401           1.000000
20 Nov 2013 20:25:00.000      628.701           1.000000
20 Nov 2013 20:26:00.000      598.096           1.000000
20 Nov 2013 20:27:00.000      565.887           1.000000
20 Nov 2013 20:28:00.000      532.476           1.000000
20 Nov 2013 20:29:00.000      498.129           1.000000
20 Nov 2013 20:30:00.000      462.546           1.000000
20 Nov 2013 20:31:00.000      425.994           1.000000
20 Nov 2013 20:32:00.000      389.442           1.000000
20 Nov 2013 20:33:00.000      354.895           1.000000
20 Nov 2013 20:34:00.000      322.219           1.000000
20 Nov 2013 20:35:00.000      292.483           1.000000
20 Nov 2013 20:36:00.000      264.651           1.000000
20 Nov 2013 20:37:00.000      240.161           1.000000
20 Nov 2013 20:38:00.000      214.735           1.000000
20 Nov 2013 20:39:00.000      191.380           1.000000
20 Nov 2013 20:40:00.000      168.894           1.000000
20 Nov 2013 20:41:00.000      146.776           1.000000
20 Nov 2013 20:42:00.000      125.727           1.000000
20 Nov 2013 20:43:00.000      105.546           1.000000
20 Nov 2013 20:44:00.000       85.399           1.000000
20 Nov 2013 20:45:00.000       66.355           1.000000
20 Nov 2013 20:46:00.000       47.979           1.000000
20 Nov 2013 20:47:00.000       30.404           1.000000
20 Nov 2013 20:48:00.000       13.765           1.000000
20 Nov 2013 20:49:00.000        1.938           1.000000
20 Nov 2013 20:50:00.000       16.806           1.000000
20 Nov 2013 20:51:00.000       30.371           1.000000
20 Nov 2013 20:52:00.000       42.132           1.000000
20 Nov 2013 20:53:00.000       54.327           1.000000
20 Nov 2013 20:54:00.000       64.785           1.000000
20 Nov 2013 20:55:00.000       74.106           1.000000
20 Nov 2013 20:56:00.000        0.000           0.000000
20 Nov 2013 20:57:00.000        0.000           0.000000
20 Nov 2013 20:58:00.000        0.000           0.000000
20 Nov 2013 20:59:00.000        0.000           0.000000
20 Nov 2013 21:00:00.000        0.000           0.000000
20 Nov 2013 21:01:00.000        0.000           0.000000
20 Nov 2013 21:02:00.000        0.000           0.000000
20 Nov 2013 21:03:00.000        0.000           0.000000
20 Nov 2013 21:04:00.000        0.000           0.000000
20 Nov 2013 21:05:00.000        0.000           0.000000
20 Nov 2013 21:06:00.000        0.000           0.000000
20 Nov 2013 21:07:00.000        0.000           0.000000
20 Nov 2013 21:08:00.000        0.000           0.000000
20 Nov 2013 21:09:00.000        0.000           0.000000
20 Nov 2013 21:10:00.000        0.000           0.000000
20 Nov 2013 21:11:00.000        0.000           0.000000
20 Nov 2013 21:12:00.000        0.000           0.000000
20 Nov 2013 21:13:00.000        0.000           0.000000
20 Nov 2013 21:14:00.000        0.000           0.000000
20 Nov 2013 21:15:00.000        0.000           0.000000
20 Nov 2013 21:16:00.000        0.000           0.000000
20 Nov 2013 21:17:00.000        0.000           0.000000
20 Nov 2013 21:18:00.000        0.000           0.000000
20 Nov 2013 21:19:00.000        0.000           0.000000
20 Nov 2013 21:20:00.000        0.000           0.000000
20 Nov 2013 21:21:00.000        0.000           0.000000
20 Nov 2013 21:22:00.000        0.000           0.000000
20 Nov 2013 21:23:00.000        0.000           0.000000
20 Nov 2013 21:24:00.000      346.910           1.000000
20 Nov 2013 21:25:00.000      381.223           1.000000
20 Nov 2013 21:26:00.000      415.470           1.000000
20 Nov 2013 21:27:00.000      449.449           1.000000
20 Nov 2013 21:28:00.000      482.860           1.000000
20 Nov 2013 21:29:00.000      515.871           1.000000
20 Nov 2013 21:30:00.000      548.146           1.000000
20 Nov 2013 21:31:00.000      579.319           1.000000
20 Nov 2013 21:32:00.000      609.556           1.000000
20 Nov 2013 21:33:00.000      638.156           1.000000
20 Nov 2013 21:34:00.000      666.055           1.000000
20 Nov 2013 21:35:00.000      691.948           1.000000
20 Nov 2013 21:36:00.000      716.472           1.000000
20 Nov 2013 21:37:00.000      738.925           1.000000
20 Nov 2013 21:38:00.000      759.606           1.000000
20 Nov 2013 21:39:00.000      778.417           1.000000
20 Nov 2013 21:40:00.000      794.621           1.000000
20 Nov 2013 21:41:00.000      808.754           1.000000
20 Nov 2013 21:42:00.000      820.816           1.000000
20 Nov 2013 21:43:00.000      830.438           1.000000
20 Nov 2013 21:44:00.000      837.455           1.000000
20 Nov 2013 21:45:00.000      841.765           1.000000
20 Nov 2013 21:46:00.000      843.936           1.000000
20 Nov 2013 21:47:00.000      843.402           1.000000
20 Nov 2013 21:48:00.000      839.994           1.000000
20 Nov 2013 21:49:00.000      834.214           1.000000
20 Nov 2013 21:50:00.000      825.694           1.000000
20 Nov 2013 21:51:00.000      814.668           1.000000
20 Nov 2013 21:52:00.000      801.337           1.000000
20 Nov 2013 21:53:00.000      785.467           1.000000
20 Nov 2013 21:54:00.000      767.692           1.000000
20 Nov 2013 21:55:00.000      747.478           1.000000
20 Nov 2013 21:56:00.000      725.293           1.000000
20 Nov 2013 21:57:00.000      701.203           1.000000
20 Nov 2013 21:58:00.000      674.942           1.000000
20 Nov 2013 21:59:00.000      647.444           1.000000
20 Nov 2013 22:00:00.000      617.441           1.000000
20 Nov 2013 22:01:00.000      586.302           1.000000
20 Nov 2013 22:02:00.000      554.026           1.000000
20 Nov 2013 22:03:00.000      520.047           1.000000
20 Nov 2013 22:04:00.000      484.965           1.000000
20 Nov 2013 22:05:00.000      449.249           1.000000
20 Nov 2013 22:06:00.000      412.663           1.000000
20 Nov 2013 22:07:00.000      376.579           1.000000
20 Nov 2013 22:08:00.000      342.666           1.000000
20 Nov 2013 22:09:00.000      311.260           1.000000
20 Nov 2013 22:10:00.000      282.159           1.000000
20 Nov 2013 22:11:00.000      255.530           1.000000
20 Nov 2013 22:12:00.000      230.538           1.000000
20 Nov 2013 22:13:00.000      206.482           1.000000
20 Nov 2013 22:14:00.000      183.228           1.000000
20 Nov 2013 22:15:00.000      160.942           1.000000
20 Nov 2013 22:16:00.000      139.091           1.000000
20 Nov 2013 22:17:00.000      118.443           1.000000
20 Nov 2013 22:18:00.000       98.129           1.000000
20 Nov 2013 22:19:00.000       78.684           1.000000
20 Nov 2013 22:20:00.000       60.007           1.000000
20 Nov 2013 22:21:00.000       41.831           1.000000
20 Nov 2013 22:22:00.000       24.557           1.000000
20 Nov 2013 22:23:00.000        8.253           1.000000
20 Nov 2013 22:24:00.000        7.050           1.000000
20 Nov 2013 22:25:00.000       21.183           1.000000
20 Nov 2013 22:26:00.000       34.648           1.000000
20 Nov 2013 22:27:00.000       45.439           1.000000
20 Nov 2013 22:28:00.000       57.701           1.000000
20 Nov 2013 22:29:00.000       67.725           1.000000
20 Nov 2013 22:30:00.000       76.779           1.000000
20 Nov 2013 22:31:00.000        0.000           0.000000
20 Nov 2013 22:32:00.000        0.000           0.000000
20 Nov 2013 22:33:00.000        0.000           0.000000
20 Nov 2013 22:34:00.000        0.000           0.000000
20 Nov 2013 22:35:00.000        0.000           0.000000
20 Nov 2013 22:36:00.000        0.000           0.000000
20 Nov 2013 22:37:00.000        0.000           0.000000
20 Nov 2013 22:38:00.000        0.000           0.000000
20 Nov 2013 22:39:00.000        0.000           0.000000
20 Nov 2013 22:40:00.000        0.000           0.000000
20 Nov 2013 22:41:00.000        0.000           0.000000
20 Nov 2013 22:42:00.000        0.000           0.000000
20 Nov 2013 22:43:00.000        0.000           0.000000
20 Nov 2013 22:44:00.000        0.000           0.000000
20 Nov 2013 22:45:00.000        0.000           0.000000
20 Nov 2013 22:46:00.000        0.000           0.000000
20 Nov 2013 22:47:00.000        0.000           0.000000
20 Nov 2013 22:48:00.000        0.000           0.000000
20 Nov 2013 22:49:00.000        0.000           0.000000
20 Nov 2013 22:50:00.000        0.000           0.000000
20 Nov 2013 22:51:00.000        0.000           0.000000
20 Nov 2013 22:52:00.000        0.000           0.000000
20 Nov 2013 22:53:00.000        0.000           0.000000
20 Nov 2013 22:54:00.000        0.000           0.000000
20 Nov 2013 22:55:00.000        0.000           0.000000
20 Nov 2013 22:56:00.000        0.000           0.000000
20 Nov 2013 22:57:00.000        0.000           0.000000
20 Nov 2013 22:58:00.000        0.000           0.000000
20 Nov 2013 22:59:00.000      359.506           1.000000
20 Nov 2013 23:00:00.000      393.986           1.000000
20 Nov 2013 23:01:00.000      427.999           1.000000
20 Nov 2013 23:02:00.000      461.811           1.000000
20 Nov 2013 23:03:00.000      495.222           1.000000
20 Nov 2013 23:04:00.000      527.765           1.000000
20 Nov 2013 23:05:00.000      559.439           1.000000
20 Nov 2013 23:06:00.000      590.545           1.000000
20 Nov 2013 23:07:00.000      620.582           1.000000
20 Nov 2013 23:08:00.000      648.647           1.000000
20 Nov 2013 23:09:00.000      675.610           1.000000
20 Nov 2013 23:10:00.000      700.802           1.000000
20 Nov 2013 23:11:00.000      724.524           1.000000
20 Nov 2013 23:12:00.000      746.108           1.000000
20 Nov 2013 23:13:00.000      766.355           1.000000
20 Nov 2013 23:14:00.000      784.197           1.000000
20 Nov 2013 23:15:00.000      799.767           1.000000
20 Nov 2013 23:16:00.000      813.231           1.000000
20 Nov 2013 23:17:00.000      824.257           1.000000
20 Nov 2013 23:18:00.000      832.944           1.000000
20 Nov 2013 23:19:00.000      839.025           1.000000
20 Nov 2013 23:20:00.000      842.433           1.000000
20 Nov 2013 23:21:00.000      843.702           1.000000
20 Nov 2013 23:22:00.000      842.132           1.000000
20 Nov 2013 23:23:00.000      837.789           1.000000
20 Nov 2013 23:24:00.000      831.106           1.000000
20 Nov 2013 23:25:00.000      821.751           1.000000
20 Nov 2013 23:26:00.000      810.024           1.000000
20 Nov 2013 23:27:00.000      795.657           1.000000
20 Nov 2013 23:28:00.000      779.052           1.000000
20 Nov 2013 23:29:00.000      760.375           1.000000
20 Nov 2013 23:30:00.000      739.359           1.000000
20 Nov 2013 23:31:00.000      716.405           1.000000
20 Nov 2013 23:32:00.000      691.347           1.000000
20 Nov 2013 23:33:00.000      664.852           1.000000
20 Nov 2013 23:34:00.000      636.252           1.000000
20 Nov 2013 23:35:00.000      606.048           1.000000
20 Nov 2013 23:36:00.000      574.441           1.000000
20 Nov 2013 23:37:00.000      541.430           1.000000
20 Nov 2013 23:38:00.000      507.184           1.000000
20 Nov 2013 23:39:00.000      472.068           1.000000
20 Nov 2013 23:40:00.000      436.084           1.000000
20 Nov 2013 23:41:00.000      399.532           1.000000
20 Nov 2013 23:42:00.000      364.116           1.000000
20 Nov 2013 23:43:00.000      331.106           1.000000
20 Nov 2013 23:44:00.000      300.635           1.000000
20 Nov 2013 23:45:00.000      272.336           1.000000
20 Nov 2013 23:46:00.000      246.542           1.000000
20 Nov 2013 23:47:00.000      221.851           1.000000
20 Nov 2013 23:48:00.000      198.096           1.000000
20 Nov 2013 23:49:00.000      175.242           1.000000
20 Nov 2013 23:50:00.000      153.291           1.000000
20 Nov 2013 23:51:00.000      131.975           1.000000
20 Nov 2013 23:52:00.000      111.059           1.000000
20 Nov 2013 23:53:00.000       91.413           1.000000
20 Nov 2013 23:54:00.000       72.068           1.000000
20 Nov 2013 23:55:00.000       53.525           1.000000
20 Nov 2013 23:56:00.000       35.850           1.000000
20 Nov 2013 23:57:00.000       18.911           1.000000
20 Nov 2013 23:58:00.000        2.840           1.000000
20 Nov 2013 23:59:00.000       11.794           1.000000
21 Nov 2013 00:00:00.000       25.626           1.000000
21 Nov 2013 00:01:00.000       38.623           1.000000
21 Nov 2013 00:02:00.000       50.685           1.000000
21 Nov 2013 00:03:00.000       61.076           1.000000
21 Nov 2013 00:04:00.000       70.698           1.000000
21 Nov 2013 00:05:00.000       79.218           1.000000
21 Nov 2013 00:06:00.000        0.000           0.000000
21 Nov 2013 00:07:00.000        0.000           0.000000
21 Nov 2013 00:08:00.000        0.000           0.000000
21 Nov 2013 00:09:00.000        0.000           0.000000
21 Nov 2013 00:10:00.000        0.000           0.000000
21 Nov 2013 00:11:00.000        0.000           0.000000
21 Nov 2013 00:12:00.000        0.000           0.000000
21 Nov 2013 00:13:00.000        0.000           0.000000
21 Nov 2013 00:14:00.000        0.000           0.000000
21 Nov 2013 00:15:00.000        0.000           0.000000
21 Nov 2013 00:16:00.000        0.000           0.000000
21 Nov 2013 00:17:00.000        0.000           0.000000
21 Nov 2013 00:18:00.000        0.000           0.000000
21 Nov 2013 00:19:00.000        0.000           0.000000
21 Nov 2013 00:20:00.000        0.000           0.000000
21 Nov 2013 00:21:00.000        0.000           0.000000
21 Nov 2013 00:22:00.000        0.000           0.000000
21 Nov 2013 00:23:00.000        0.000           0.000000
21 Nov 2013 00:24:00.000        0.000           0.000000
21 Nov 2013 00:25:00.000        0.000           0.000000
21 Nov 2013 00:26:00.000        0.000           0.000000
21 Nov 2013 00:27:00.000        0.000           0.000000
21 Nov 2013 00:28:00.000        0.000           0.000000
21 Nov 2013 00:29:00.000        0.000           0.000000
21 Nov 2013 00:30:00.000        0.000           0.000000
21 Nov 2013 00:31:00.000        0.000           0.000000
21 Nov 2013 00:32:00.000        0.000           0.000000
21 Nov 2013 00:33:00.000      152.967           0.452134
21 Nov 2013 00:34:00.000      372.269           1.000000
21 Nov 2013 00:35:00.000      406.515           1.000000
21 Nov 2013 00:36:00.000      440.595           1.000000
21 Nov 2013 00:37:00.000      472.135           1.000000
21 Nov 2013 00:38:00.000      507.284           1.000000
21 Nov 2013 00:39:00.000      539.426           1.000000
21 Nov 2013 00:40:00.000      570.999           1.000000
21 Nov 2013 00:41:00.000      601.303           1.000000
21 Nov 2013 00:42:00.000      630.505           1.000000
21 Nov 2013 00:43:00.000      658.470           1.000000
21 Nov 2013 00:44:00.000      684.798           1.000000
21 Nov 2013 00:45:00.000      709.656           1.000000
21 Nov 2013 00:46:00.000      732.677           1.000000
21 Nov 2013 00:47:00.000      753.759           1.000000
21 Nov 2013 00:48:00.000      772.837           1.000000
21 Nov 2013 00:49:00.000      788.139           1.000000
21 Nov 2013 00:50:00.000      804.578           1.000000
